store_id,store_name,model_id,model_name,price_tier,selling_price,margin_pct,acquisition_cost,lifecycle_stage,expected_demand,requested_units,available_units,expected_revenue,priority_score,allocated_units,capital_tied_up,allocated_expected_revenue,cap_applied,reasoning
BLR-03,MobiMart Indiranagar,M03,Realme 14 Pro,mid,27999,0.1295,24373,near end-of-life,1.2675,2,1000,4595.790858750001,0.09428036882513438,2,48746,7251.741,False,"MobiMart Indiranagar: 2 units of Realme 14 Pro - expected demand 1.3/week, capital tied up Rs 48,746, expected gross profit Rs 7,252, ROI 0.15x"
BLR-04,MobiMart Whitefield,F04,Vivo X200,flagship,65999,0.1846,53816,near end-of-life,0.41600000000000004,1,1000,5068.3008064000005,0.09417832626728112,1,53816,12183.4154,False,"MobiMart Whitefield: 1 units of Vivo X200 - expected demand 0.4/week, capital tied up Rs 53,816, expected gross profit Rs 12,183, ROI 0.23x"
DAV-01,MobiMart PJ Extension,M04,OnePlus Nord CE5,mid,24999,0.1444,21389,near end-of-life,0.558,1,1000,2014.2994248000002,0.09417454882416196,1,21389,3609.8556,False,"MobiMart PJ Extension: 1 units of OnePlus Nord CE5 - expected demand 0.6/week, capital tied up Rs 21,389, expected gross profit Rs 3,610, ROI 0.17x"
HUB-01,MobiMart Vidya Nagar,M20,OnePlus Nord 6,mid,31999,0.1186,28204,ramping,1.3938000000000001,2,1000,5289.58445532,0.093773657199688,2,56408,7590.1628,False,"MobiMart Vidya Nagar: 2 units of OnePlus Nord 6 - expected demand 1.4/week, capital tied up Rs 56,408, expected gross profit Rs 7,590, ROI 0.13x"
MAN-02,MobiMart Kottara,M13,Realme 15 Pro,mid,28999,0.1139,25696,declining,1.457142857142857,2,1000,4812.922602857143,0.09365120257738836,2,51392,6605.9722,False,"MobiMart Kottara: 2 units of Realme 15 Pro - expected demand 1.5/week, capital tied up Rs 51,392, expected gross profit Rs 6,606, ROI 0.13x"
BLR-06,MobiMart Rajajinagar,M13,Realme 15 Pro,mid,28999,0.1139,25696,declining,0.7285714285714285,1,1000,2406.4613014285715,0.09365120257738836,1,25696,3302.9861,False,"MobiMart Rajajinagar: 1 units of Realme 15 Pro - expected demand 0.7/week, capital tied up Rs 25,696, expected gross profit Rs 3,303, ROI 0.13x"
BEL-02,MobiMart Tilakwadi,M13,Realme 15 Pro,mid,28999,0.1139,25696,declining,0.7285714285714285,1,1000,2406.4613014285715,0.09365120257738836,1,25696,3302.9861,False,"MobiMart Tilakwadi: 1 units of Realme 15 Pro - expected demand 0.7/week, capital tied up Rs 25,696, expected gross profit Rs 3,303, ROI 0.13x"
BEL-02,MobiMart Tilakwadi,F20,Vivo X210 Pro,flagship,79999,0.1946,64431,ramping,0.3864,1,1000,6015.40000656,0.09336189111700889,1,64431,15567.8054,False,"MobiMart Tilakwadi: 1 units of Vivo X210 Pro - expected demand 0.4/week, capital tied up Rs 64,431, expected gross profit Rs 15,568, ROI 0.24x"
TUM-02,MobiMart SS Puram,F19,OnePlus Open 3,flagship,124999,0.2152,98099,ramping,0.3404,1,1000,9156.68674592,0.09334128529261257,1,98099,26899.7848,False,"MobiMart SS Puram: 1 units of OnePlus Open 3 - expected demand 0.3/week, capital tied up Rs 98,099, expected gross profit Rs 26,900, ROI 0.27x"
BLR-08,MobiMart Electronic City,F14,Vivo X210,flagship,69999,0.1731,57882,declining,0.44523809523809527,1,1000,5394.872929285714,0.09320467380680893,1,57882,12116.8269,False,"MobiMart Electronic City: 1 units of Vivo X210 - expected demand 0.4/week, capital tied up Rs 57,882, expected gross profit Rs 12,117, ROI 0.21x"
SHI-01,MobiMart Vidya Nagar,F14,Vivo X210,flagship,69999,0.1731,57882,declining,0.44523809523809527,1,1000,5394.872929285714,0.09320467380680893,1,57882,12116.8269,False,"MobiMart Vidya Nagar: 1 units of Vivo X210 - expected demand 0.4/week, capital tied up Rs 57,882, expected gross profit Rs 12,117, ROI 0.21x"
HUB-01,MobiMart Vidya Nagar,F12,iPhone 17 Pro,flagship,124900,0.213,98296,declining,0.34340000000000004,1,1000,9135.71058,0.09294081732725645,1,98296,26603.7,False,"MobiMart Vidya Nagar: 1 units of iPhone 17 Pro - expected demand 0.3/week, capital tied up Rs 98,296, expected gross profit Rs 26,604, ROI 0.27x"
BLR-01,MobiMart Jayanagar,F13,OnePlus 14,flagship,72999,0.1726,60399,declining,0.44523809523809527,1,1000,5609.834104285715,0.09287958582568775,1,60399,12599.6274,False,"MobiMart Jayanagar: 1 units of OnePlus 14 - expected demand 0.4/week, capital tied up Rs 60,399, expected gross profit Rs 12,600, ROI 0.21x"
BLR-02,MobiMart Koramangala,F13,OnePlus 14,flagship,72999,0.1726,60399,declining,0.44523809523809527,1,1000,5609.834104285715,0.09287958582568775,1,60399,12599.6274,False,"MobiMart Koramangala: 1 units of OnePlus 14 - expected demand 0.4/week, capital tied up Rs 60,399, expected gross profit Rs 12,600, ROI 0.21x"
BLR-02,MobiMart Koramangala,F10,iPhone 17,flagship,84900,0.2179,66400,near end-of-life,0.3333333333333333,1,1000,6166.570000000001,0.09287003012048194,1,66400,18499.71,False,"MobiMart Koramangala: 1 units of iPhone 17 - expected demand 0.3/week, capital tied up Rs 66,400, expected gross profit Rs 18,500, ROI 0.28x"
BLR-01,MobiMart Jayanagar,F05,Pixel 9 Pro,flagship,109999,0.1894,89165,near end-of-life,0.3965,1,1000,8260.6059029,0.09264404085571694,1,89165,20833.8106,False,"MobiMart Jayanagar: 1 units of Pixel 9 Pro - expected demand 0.4/week, capital tied up Rs 89,165, expected gross profit Rs 20,834, ROI 0.23x"
BLR-02,MobiMart Koramangala,F02,iPhone 16,flagship,79900,0.1711,66229,near end-of-life,0.44849999999999995,1,1000,6131.394164999999,0.0925786915852572,1,66229,13670.89,False,"MobiMart Koramangala: 1 units of iPhone 16 - expected demand 0.4/week, capital tied up Rs 66,229, expected gross profit Rs 13,671, ROI 0.21x"
BLR-04,MobiMart Whitefield,F01,Samsung Galaxy S25,flagship,74999,0.182,61349,near end-of-life,0.41600000000000004,1,1000,5678.324288000001,0.09255773179676932,1,61349,13649.818,False,"MobiMart Whitefield: 1 units of Samsung Galaxy S25 - expected demand 0.4/week, capital tied up Rs 61,349, expected gross profit Rs 13,650, ROI 0.22x"
BLR-05,MobiMart Malleshwaram,M02,Redmi Note 14,mid,18999,0.129,16548,near end-of-life,0.6240000000000001,1,1000,1529.3435040000004,0.09241863089195071,1,16548,2450.871,False,"MobiMart Malleshwaram: 1 units of Redmi Note 14 - expected demand 0.6/week, capital tied up Rs 16,548, expected gross profit Rs 2,451, ROI 0.15x"
BLR-04,MobiMart Whitefield,M02,Redmi Note 14,mid,18999,0.129,16548,near end-of-life,1.248,2,1000,3058.6870080000003,0.0924186308919507,2,33096,4901.742,False,"MobiMart Whitefield: 2 units of Redmi Note 14 - expected demand 1.2/week, capital tied up Rs 33,096, expected gross profit Rs 4,902, ROI 0.15x"
MYS-02,MobiMart Kuvempunagar,M17,POCO X8 Pro,mid,28999,0.1287,25267,peaking,1.25,2,1000,4665.214125,0.09231832281236396,2,50534,7464.342600000001,False,"MobiMart Kuvempunagar: 2 units of POCO X8 Pro - expected demand 1.2/week, capital tied up Rs 50,534, expected gross profit Rs 7,464, ROI 0.15x"
MYS-01,MobiMart Devaraja Mohalla,M11,Samsung Galaxy A27,mid,23999,0.138,20687,near end-of-life,0.576,1,1000,1907.6325120000001,0.09221407221926814,1,20687,3311.862,False,"MobiMart Devaraja Mohalla: 1 units of Samsung Galaxy A27 - expected demand 0.6/week, capital tied up Rs 20,687, expected gross profit Rs 3,312, ROI 0.16x"
BLR-07,MobiMart Yelahanka,M04,OnePlus Nord CE5,mid,24999,0.1444,21389,near end-of-life,0.546,1,1000,1970.9811576000002,0.09214928970966385,1,21389,3609.8556,False,"MobiMart Yelahanka: 1 units of OnePlus Nord CE5 - expected demand 0.5/week, capital tied up Rs 21,389, expected gross profit Rs 3,610, ROI 0.17x"
BEL-01,MobiMart Cantonment,M20,OnePlus Nord 6,mid,31999,0.1186,28204,ramping,1.3661999999999999,2,1000,5184.84020868,0.09191675309672387,2,56408,7590.1628,False,"MobiMart Cantonment: 2 units of OnePlus Nord 6 - expected demand 1.4/week, capital tied up Rs 56,408, expected gross profit Rs 7,590, ROI 0.13x"
BLR-04,MobiMart Whitefield,M12,Redmi Note 15,mid,19999,0.1391,17217,declining,0.5666666666666667,1,1000,1576.3878433333334,0.09155996069775997,1,17217,2781.8609,False,"MobiMart Whitefield: 1 units of Redmi Note 15 - expected demand 0.6/week, capital tied up Rs 17,217, expected gross profit Rs 2,782, ROI 0.16x"
MYS-02,MobiMart Kuvempunagar,F20,Vivo X210 Pro,flagship,79999,0.1946,64431,ramping,0.3772,1,1000,5872.176196879999,0.09113898894755629,1,64431,15567.8054,False,"MobiMart Kuvempunagar: 1 units of Vivo X210 Pro - expected demand 0.4/week, capital tied up Rs 64,431, expected gross profit Rs 15,568, ROI 0.24x"
UDU-01,MobiMart Udupi Main Road,M04,OnePlus Nord CE5,mid,24999,0.1444,21389,near end-of-life,0.54,1,1000,1949.322024,0.0911366601524148,1,21389,3609.8556,False,"MobiMart Udupi Main Road: 1 units of OnePlus Nord CE5 - expected demand 0.5/week, capital tied up Rs 21,389, expected gross profit Rs 3,610, ROI 0.17x"
KOL-01,MobiMart Station Road,M18,Nothing Phone (4a),mid,29999,0.1426,25721,ramping,1.0952380952380951,2,1000,4685.272390476191,0.0910787370334783,2,51442,8555.7148,False,"MobiMart Station Road: 2 units of Nothing Phone (4a) - expected demand 1.1/week, capital tied up Rs 51,442, expected gross profit Rs 8,556, ROI 0.17x"
MYS-01,MobiMart Devaraja Mohalla,M18,Nothing Phone (4a),mid,29999,0.1426,25721,ramping,0.5476190476190476,1,1000,2342.6361952380953,0.0910787370334783,1,25721,4277.8574,False,"MobiMart Devaraja Mohalla: 1 units of Nothing Phone (4a) - expected demand 0.5/week, capital tied up Rs 25,721, expected gross profit Rs 4,278, ROI 0.17x"
BLR-07,MobiMart Yelahanka,M19,Samsung Galaxy A37,mid,33999,0.1426,29151,ramping,0.5476190476190476,1,1000,2654.9980999999993,0.09107742787554456,1,29151,4848.2574,False,"MobiMart Yelahanka: 1 units of Samsung Galaxy A37 - expected demand 0.5/week, capital tied up Rs 29,151, expected gross profit Rs 4,848, ROI 0.17x"
HOS-01,MobiMart Hosur Road,M19,Samsung Galaxy A37,mid,33999,0.1426,29151,ramping,0.5476190476190476,1,1000,2654.9980999999993,0.09107742787554456,1,29151,4848.2574,False,"MobiMart Hosur Road: 1 units of Samsung Galaxy A37 - expected demand 0.5/week, capital tied up Rs 29,151, expected gross profit Rs 4,848, ROI 0.17x"
DAV-01,MobiMart PJ Extension,F15,Pixel 10 Pro,flagship,114999,0.1999,92011,declining,0.36428571428571427,1,1000,8374.309322142855,0.09101421919273625,1,92011,22988.3001,False,"MobiMart PJ Extension: 1 units of Pixel 10 Pro - expected demand 0.4/week, capital tied up Rs 92,011, expected gross profit Rs 22,988, ROI 0.25x"
HOS-01,MobiMart Hosur Road,F15,Pixel 10 Pro,flagship,114999,0.1999,92011,declining,0.36428571428571427,1,1000,8374.309322142855,0.09101421919273625,1,92011,22988.3001,False,"MobiMart Hosur Road: 1 units of Pixel 10 Pro - expected demand 0.4/week, capital tied up Rs 92,011, expected gross profit Rs 22,988, ROI 0.25x"
KOL-01,MobiMart Station Road,F15,Pixel 10 Pro,flagship,114999,0.1999,92011,declining,0.36428571428571427,1,1000,8374.309322142855,0.09101421919273625,1,92011,22988.3001,False,"MobiMart Station Road: 1 units of Pixel 10 Pro - expected demand 0.4/week, capital tied up Rs 92,011, expected gross profit Rs 22,988, ROI 0.25x"
MYS-01,MobiMart Devaraja Mohalla,F18,Samsung Galaxy Z Fold8,flagship,149999,0.2169,117464,ramping,0.3285714285714285,1,1000,10690.00016142857,0.09100660765365193,1,117464,32534.7831,False,"MobiMart Devaraja Mohalla: 1 units of Samsung Galaxy Z Fold8 - expected demand 0.3/week, capital tied up Rs 117,464, expected gross profit Rs 32,535, ROI 0.28x"
HUB-02,MobiMart Gokul Road,F18,Samsung Galaxy Z Fold8,flagship,149999,0.2169,117464,ramping,0.3285714285714285,1,1000,10690.00016142857,0.09100660765365193,1,117464,32534.7831,False,"MobiMart Gokul Road: 1 units of Samsung Galaxy Z Fold8 - expected demand 0.3/week, capital tied up Rs 117,464, expected gross profit Rs 32,535, ROI 0.28x"
MAN-01,MobiMart Court Road,F18,Samsung Galaxy Z Fold8,flagship,149999,0.2169,117464,ramping,0.3285714285714285,1,1000,10690.00016142857,0.09100660765365193,1,117464,32534.7831,False,"MobiMart Court Road: 1 units of Samsung Galaxy Z Fold8 - expected demand 0.3/week, capital tied up Rs 117,464, expected gross profit Rs 32,535, ROI 0.28x"
BLR-06,MobiMart Rajajinagar,M20,OnePlus Nord 6,mid,31999,0.1186,28204,ramping,1.3523999999999998,2,1000,5132.468085359999,0.0909883010452418,2,56408,7590.1628,False,"MobiMart Rajajinagar: 2 units of OnePlus Nord 6 - expected demand 1.4/week, capital tied up Rs 56,408, expected gross profit Rs 7,590, ROI 0.13x"
BLR-06,MobiMart Rajajinagar,F12,iPhone 17 Pro,flagship,124900,0.213,98296,declining,0.3332,1,1000,8864.35284,0.09018019899080329,1,98296,26603.7,False,"MobiMart Rajajinagar: 1 units of iPhone 17 Pro - expected demand 0.3/week, capital tied up Rs 98,296, expected gross profit Rs 26,604, ROI 0.27x"
MAN-02,MobiMart Kottara,M04,OnePlus Nord CE5,mid,24999,0.1444,21389,near end-of-life,0.534,1,1000,1927.6628904000002,0.09012403059516574,1,21389,3609.8556,False,"MobiMart Kottara: 1 units of OnePlus Nord CE5 - expected demand 0.5/week, capital tied up Rs 21,389, expected gross profit Rs 3,610, ROI 0.17x"
BLR-08,MobiMart Electronic City,F19,OnePlus Open 3,flagship,124999,0.2152,98099,ramping,0.3285714285714285,1,1000,8838.500719999998,0.09009776572645999,1,98099,26899.7848,False,"MobiMart Electronic City: 1 units of OnePlus Open 3 - expected demand 0.3/week, capital tied up Rs 98,099, expected gross profit Rs 26,900, ROI 0.27x"
MAN-02,MobiMart Kottara,F19,OnePlus Open 3,flagship,124999,0.2152,98099,ramping,0.3285714285714285,1,1000,8838.500719999998,0.09009776572645999,1,98099,26899.7848,False,"MobiMart Kottara: 1 units of OnePlus Open 3 - expected demand 0.3/week, capital tied up Rs 98,099, expected gross profit Rs 26,900, ROI 0.27x"
KAL-01,MobiMart KCD Road,F20,Vivo X210 Pro,flagship,79999,0.1946,64431,ramping,0.37260000000000004,1,1000,5800.5642920400005,0.09002753786283,1,64431,15567.8054,False,"MobiMart KCD Road: 1 units of Vivo X210 Pro - expected demand 0.4/week, capital tied up Rs 64,431, expected gross profit Rs 15,568, ROI 0.24x"
BLR-08,MobiMart Electronic City,M10,OnePlus Nord 5,mid,29999,0.1463,25610,near end-of-life,0.5238095238095238,1,1000,2298.9233666666673,0.08976662892099443,1,25610,4388.853700000001,False,"MobiMart Electronic City: 1 units of OnePlus Nord 5 - expected demand 0.5/week, capital tied up Rs 25,610, expected gross profit Rs 4,389, ROI 0.17x"
BLR-01,MobiMart Jayanagar,F04,Vivo X200,flagship,65999,0.1846,53816,near end-of-life,0.3965,1,1000,4830.7242061,0.08976371722350229,1,53816,12183.4154,False,"MobiMart Jayanagar: 1 units of Vivo X200 - expected demand 0.4/week, capital tied up Rs 53,816, expected gross profit Rs 12,183, ROI 0.23x"
HUB-01,MobiMart Vidya Nagar,M02,Redmi Note 14,mid,18999,0.129,16548,near end-of-life,0.6060000000000001,1,1000,1485.2278260000003,0.08975270884699059,1,16548,2450.871,False,"MobiMart Vidya Nagar: 1 units of Redmi Note 14 - expected demand 0.6/week, capital tied up Rs 16,548, expected gross profit Rs 2,451, ROI 0.15x"
MAN-01,MobiMart Court Road,M20,OnePlus Nord 6,mid,31999,0.1186,28204,ramping,2.0009999999999994,3,1000,7593.957881399998,0.08975036497659904,3,84612,11385.2442,False,"MobiMart Court Road: 3 units of OnePlus Nord 6 - expected demand 2.0/week, capital tied up Rs 84,612, expected gross profit Rs 11,385, ROI 0.13x"
BLR-01,MobiMart Jayanagar,F06,Xiaomi 15,flagship,64999,0.1837,53059,near end-of-life,0.3965,1,1000,4734.33541295,0.08922775425375526,1,53059,11940.3163,False,"MobiMart Jayanagar: 1 units of Xiaomi 15 - expected demand 0.4/week, capital tied up Rs 53,059, expected gross profit Rs 11,940, ROI 0.23x"
TUM-01,MobiMart MG Road,M09,Samsung Galaxy A36,mid,32999,0.1474,28135,near end-of-life,0.516,1,1000,2509.8511416,0.08920743350275458,1,28135,4864.0526,False,"MobiMart MG Road: 1 units of Samsung Galaxy A36 - expected demand 0.5/week, capital tied up Rs 28,135, expected gross profit Rs 4,864, ROI 0.17x"
MYS-01,MobiMart Devaraja Mohalla,M20,OnePlus Nord 6,mid,31999,0.1186,28204,ramping,1.3247999999999998,2,1000,5027.723838719999,0.08913139694227766,2,56408,7590.1628,False,"MobiMart Devaraja Mohalla: 2 units of OnePlus Nord 6 - expected demand 1.3/week, capital tied up Rs 56,408, expected gross profit Rs 7,590, ROI 0.13x"
DAV-01,MobiMart PJ Extension,M17,POCO X8 Pro,mid,28999,0.1287,25267,peaking,0.6,1,1000,2239.30278,0.08862558989986939,1,25267,3732.1713000000004,False,"MobiMart PJ Extension: 1 units of POCO X8 Pro - expected demand 0.6/week, capital tied up Rs 25,267, expected gross profit Rs 3,732, ROI 0.15x"
BLR-01,MobiMart Jayanagar,M03,Realme 14 Pro,mid,27999,0.1295,24373,near end-of-life,1.1895,2,1000,4312.97295975,0.08847849997435688,2,48746,7251.741,False,"MobiMart Jayanagar: 2 units of Realme 14 Pro - expected demand 1.2/week, capital tied up Rs 48,746, expected gross profit Rs 7,252, ROI 0.15x"
BLR-03,MobiMart Indiranagar,M13,Realme 15 Pro,mid,28999,0.1139,25696,declining,0.6880952380952381,1,1000,2272.7690069047617,0.08844835798975567,1,25696,3302.9861,False,"MobiMart Indiranagar: 1 units of Realme 15 Pro - expected demand 0.7/week, capital tied up Rs 25,696, expected gross profit Rs 3,303, ROI 0.13x"
MYS-01,MobiMart Devaraja Mohalla,M13,Realme 15 Pro,mid,28999,0.1139,25696,declining,0.6880952380952381,1,1000,2272.7690069047617,0.08844835798975567,1,25696,3302.9861,False,"MobiMart Devaraja Mohalla: 1 units of Realme 15 Pro - expected demand 0.7/week, capital tied up Rs 25,696, expected gross profit Rs 3,303, ROI 0.13x"
MAN-01,MobiMart Court Road,M13,Realme 15 Pro,mid,28999,0.1139,25696,declining,0.6880952380952381,1,1000,2272.7690069047617,0.08844835798975567,1,25696,3302.9861,False,"MobiMart Court Road: 1 units of Realme 15 Pro - expected demand 0.7/week, capital tied up Rs 25,696, expected gross profit Rs 3,303, ROI 0.13x"
BEL-01,MobiMart Cantonment,M03,Realme 14 Pro,mid,27999,0.1295,24373,near end-of-life,0.594,1,1000,2153.767077,0.08836692557338038,1,24373,3625.8705,False,"MobiMart Cantonment: 1 units of Realme 14 Pro - expected demand 0.6/week, capital tied up Rs 24,373, expected gross profit Rs 3,626, ROI 0.15x"
MYS-01,MobiMart Devaraja Mohalla,F12,iPhone 17 Pro,flagship,124900,0.213,98296,declining,0.3264,1,1000,8683.44768,0.08833978676650117,1,98296,26603.7,False,"MobiMart Devaraja Mohalla: 1 units of iPhone 17 Pro - expected demand 0.3/week, capital tied up Rs 98,296, expected gross profit Rs 26,604, ROI 0.27x"
BLR-01,MobiMart Jayanagar,F01,Samsung Galaxy S25,flagship,74999,0.182,61349,near end-of-life,0.3965,1,1000,5412.152837,0.08821908811879574,1,61349,13649.818,False,"MobiMart Jayanagar: 1 units of Samsung Galaxy S25 - expected demand 0.4/week, capital tied up Rs 61,349, expected gross profit Rs 13,650, ROI 0.22x"
BLR-01,MobiMart Jayanagar,M02,Redmi Note 14,mid,18999,0.129,16548,near end-of-life,1.1895,2,1000,2915.3110545,0.0880865075688905,2,33096,4901.742,False,"MobiMart Jayanagar: 2 units of Redmi Note 14 - expected demand 1.2/week, capital tied up Rs 33,096, expected gross profit Rs 4,902, ROI 0.15x"
BEL-01,MobiMart Cantonment,M02,Redmi Note 14,mid,18999,0.129,16548,near end-of-life,0.594,1,1000,1455.817374,0.08797542748368382,1,16548,2450.871,False,"MobiMart Cantonment: 1 units of Redmi Note 14 - expected demand 0.6/week, capital tied up Rs 16,548, expected gross profit Rs 2,451, ROI 0.15x"
DAV-02,MobiMart MCC B Block,F20,Vivo X210 Pro,flagship,79999,0.1946,64431,ramping,0.36340000000000006,1,1000,5657.340482360001,0.08780463569337743,1,64431,15567.8054,False,"MobiMart MCC B Block: 1 units of Vivo X210 Pro - expected demand 0.4/week, capital tied up Rs 64,431, expected gross profit Rs 15,568, ROI 0.24x"
HUB-01,MobiMart Vidya Nagar,M16,Motorola Edge 70 Fusion,mid,23999,0.1383,20680,declining,1.092857142857143,2,1000,3627.2602864285723,0.08769971678985909,2,41360,6638.1234,False,"MobiMart Vidya Nagar: 2 units of Motorola Edge 70 Fusion - expected demand 1.1/week, capital tied up Rs 41,360, expected gross profit Rs 6,638, ROI 0.16x"
BLR-06,MobiMart Rajajinagar,M03,Realme 14 Pro,mid,27999,0.1295,24373,near end-of-life,0.588,1,1000,2132.0118540000003,0.08747433036556847,1,24373,3625.8705,False,"MobiMart Rajajinagar: 1 units of Realme 14 Pro - expected demand 0.6/week, capital tied up Rs 24,373, expected gross profit Rs 3,626, ROI 0.15x"
